EVENT_ID,EVENT_LAT,EVENT_LON,EVENT_TIME,wrfout_path,time_start,time_end,lat_min,lat_max,lon_min,lon_max,simulation_time_start,n_timesteps,SKELET,WALL_TIME
DN181207_02,-29.590698982209265,117.86639374675462,2018-12-07T16:24:42,/mnt/L2_plus/events_trello/DN181207_02/WRF/wrfout_d04_2018-12-06_18:00:00,2018-12-06_18:00:00,2018-12-07_17:00:00,-31.029672622680664,-28.597627639770508,116.18270874023438,119.01824951171875,2018-12-06_18:00:00,47,,
DN181207_02,-29.590698982209265,117.86639374675462,2018-12-07T16:24:42,/mnt/L2_plus/events_trello/DN181207_02/WRF/wrfout_d04_2018-12-07_00:00:00,2018-12-07_00:00:00,2018-12-07_17:00:00,-31.029672622680664,-28.597627639770508,116.18270874023438,119.01824951171875,2018-12-07_00:00:00,35,,
DN181207_02,-29.590698982209265,117.86639374675462,2018-12-07T16:24:42,/mnt/L2_plus/events_trello/DN181207_02/WRF/wrfout_d04_2018-12-07_06:00:00,2018-12-07_06:00:00,2018-12-07_17:00:00,-31.029672622680664,-28.597627639770508,116.18270874023438,119.01824951171875,2018-12-07_06:00:00,23,,
DN181207_02,-29.590698982209265,117.86639374675462,2018-12-07T16:24:42,/mnt/L2_plus/events_trello/DN181207_02/WRF/wrfout_d04_2018-12-07_12:00:00,2018-12-07_12:00:00,2018-12-07_17:00:00,-31.029672622680664,-28.597627639770508,116.18270874023438,119.01824951171875,2018-12-07_12:00:00,11,,
DN190221_03,-32.39024339522677,131.84305523884169,2019-02-21T14:18:50,/mnt/L2_plus/events_trello/DN190221_03/WRF/wrfout_d04_2019-02-20_18:00:00,2019-02-20_18:00:00,2019-02-21_15:00:00,-33.8502082824707,-31.389930725097656,130.09375,133.0501708984375,2019-02-20_18:00:00,64,,
DN190221_03,-32.39024339522677,131.84305523884169,2019-02-21T14:18:50,/mnt/L2_plus/events_trello/DN190221_03/WRF/wrfout_d04_2019-02-21_00:00:00,2019-02-21_00:00:00,2019-02-21_15:00:00,-33.8502082824707,-31.389930725097656,130.09375,133.0501708984375,2019-02-21_00:00:00,46,,
DN190221_03,-32.39024339522677,131.84305523884169,2019-02-21T14:18:50,/mnt/L2_plus/events_trello/DN190221_03/WRF/wrfout_d04_2019-02-21_06:00:00,2019-02-21_06:00:00,2019-02-21_15:00:00,-33.8502082824707,-31.389930725097656,130.09375,133.0501708984375,2019-02-21_06:00:00,28,,
DN190221_03,-32.39024339522677,131.84305523884169,2019-02-21T14:18:50,/mnt/L2_plus/events_trello/DN190221_03/WRF/wrfout_d04_2019-02-21_12:00:00,2019-02-21_12:00:00,2019-02-21_15:00:00,-33.8502082824707,-31.389930725097656,130.09375,133.0501708984375,2019-02-21_12:00:00,19,,
DN190317_01,-31.39796115154073,137.9689403800616,2019-03-17T11:56:20,/mnt/L2_plus/events_trello/DN190317_01/WRF/wrfout_d04_2019-03-17_00:00:00,2019-03-17_00:00:00,2019-03-17_12:00:00,-32.850425720214844,-30.399616241455078,136.23699951171875,139.1495361328125,2019-03-17_00:00:00,13,,
DN190317_01,-31.39796115154073,137.9689403800616,2019-03-17T11:56:20,/mnt/L2_plus/events_trello/DN190317_01/WRF/wrfout_d04_2019-03-17_06:00:00,2019-03-17_06:00:00,2019-03-17_12:00:00,-32.850425720214844,-30.399616241455078,136.23699951171875,139.1495361328125,2019-03-17_06:00:00,7,,
DN190317_01,-31.39796115154073,137.9689403800616,2019-03-17T11:56:20,/mnt/L2_plus/events_trello/DN190317_01/WRF/wrfout_d04_2019-03-17_12:00:00,2019-03-17_12:00:00,2019-03-17_12:10:00,-32.850425720214844,-30.399616241455078,136.23699951171875,139.1495361328125,2019-03-17_12:00:00,2,,
DN190325_02,-28.159665160595004,138.568599905837,2019-03-25T12:04:38,/mnt/L2_plus/events_trello/DN190325_02/WRF/wrfout_d04_2019-03-25_00:00:00,2019-03-25_00:00:00,2019-03-25_12:30:00,-29.867475509643555,-26.794567108154297,136.59991455078125,140.12680053710938,2019-03-25_00:00:00,51,,
DN190325_02,-28.159665160595004,138.568599905837,2019-03-25T12:04:38,/mnt/L2_plus/events_trello/DN190325_02/WRF/wrfout_d04_2019-03-25_06:00:00,2019-03-25_06:00:00,2019-03-25_12:30:00,-29.867475509643555,-26.794567108154297,136.59991455078125,140.12680053710938,2019-03-25_06:00:00,27,,
DN190325_02,-28.159665160595004,138.568599905837,2019-03-25T12:04:38,/mnt/L2_plus/events_trello/DN190325_02/WRF/wrfout_d04_2019-03-25_12:00:00,2019-03-25_12:00:00,2019-03-25_12:30:00,-29.867475509643555,-26.794567108154297,136.59991455078125,140.12680053710938,2019-03-25_12:00:00,3,,
DN190508_01,-29.00761476003155,117.44086257769963,2019-05-08T14:56:35,/mnt/L2_plus/events_trello/DN190508_01/WRF/wrfout_d04_2019-05-07_18:00:00,2019-05-07_18:00:00,2019-05-08_16:00:00,-30.442358016967773,-28.016767501831055,115.76901245117188,118.58047485351562,2019-05-07_18:00:00,23,,
DN190508_01,-29.00761476003155,117.44086257769963,2019-05-08T14:56:35,/mnt/L2_plus/events_trello/DN190508_01/WRF/wrfout_d04_2019-05-08_00:00:00,2019-05-08_00:00:00,2019-05-08_16:00:00,-30.442358016967773,-28.016767501831055,115.76901245117188,118.58047485351562,2019-05-08_00:00:00,17,,
DN190508_01,-29.00761476003155,117.44086257769963,2019-05-08T14:56:35,/mnt/L2_plus/events_trello/DN190508_01/WRF/wrfout_d04_2019-05-08_06:00:00,2019-05-08_06:00:00,2019-05-08_16:00:00,-30.442358016967773,-28.016767501831055,115.76901245117188,118.58047485351562,2019-05-08_06:00:00,11,,
DN190508_01,-29.00761476003155,117.44086257769963,2019-05-08T14:56:35,/mnt/L2_plus/events_trello/DN190508_01/WRF/wrfout_d04_2019-05-08_12:00:00,2019-05-08_12:00:00,2019-05-08_16:00:00,-30.442358016967773,-28.016767501831055,115.76901245117188,118.58047485351562,2019-05-08_12:00:00,25,,
DN190601_01,-30.6236357938378,129.6311394381529,2019-06-01T09:53:04,/mnt/L2_plus/events_trello/DN190601_01/WRF/wrfout_d04_2019-05-31_12:00:00,2019-05-31_12:00:00,2019-06-01_10:00:00,-32.07102966308594,-29.628023147583008,127.91415405273438,130.79330444335938,2019-05-31_12:00:00,23,,
DN190601_01,-30.6236357938378,129.6311394381529,2019-06-01T09:53:04,/mnt/L2_plus/events_trello/DN190601_01/WRF/wrfout_d04_2019-05-31_18:00:00,2019-05-31_18:00:00,2019-06-01_10:00:00,-32.07102966308594,-29.628023147583008,127.91415405273438,130.79330444335938,2019-05-31_18:00:00,17,,
DN190601_01,-30.6236357938378,129.6311394381529,2019-06-01T09:53:04,/mnt/L2_plus/events_trello/DN190601_01/WRF/wrfout_d04_2019-06-01_00:00:00,2019-06-01_00:00:00,2019-06-01_10:00:00,-32.07102966308594,-29.628023147583008,127.91415405273438,130.79330444335938,2019-06-01_00:00:00,11,,
DN190601_01,-30.6236357938378,129.6311394381529,2019-06-01T09:53:04,/mnt/L2_plus/events_trello/DN190601_01/WRF/wrfout_d04_2019-06-01_06:00:00,2019-06-01_06:00:00,2019-06-01_12:00:00,-32.07102966308594,-29.628023147583008,127.91415405273438,130.79330444335938,2019-06-01_06:00:00,7,,
DN190701_03,40.95487593484077,-121.8327384945595,2019-07-01T08:14:39,/mnt/L2_plus/events_trello/DN190701_03/WRF/wrfout_d04_2019-06-30_12:00:00,2019-06-30_12:00:00,2019-07-01_09:00:00,39.197021484375,42.330055236816406,-124.18421936035156,-119.97148132324219,2019-06-30_12:00:00,85,,
DN190701_03,40.95487593484077,-121.8327384945595,2019-07-01T08:14:39,/mnt/L2_plus/events_trello/DN190701_03/WRF/wrfout_d04_2019-06-30_18:00:00,2019-06-30_18:00:00,2019-07-01_09:00:00,39.197021484375,42.330055236816406,-124.18421936035156,-119.97148132324219,2019-06-30_18:00:00,61,,
DN190701_03,40.95487593484077,-121.8327384945595,2019-07-01T08:14:39,/mnt/L2_plus/events_trello/DN190701_03/WRF/wrfout_d04_2019-07-01_00:00:00,2019-07-01_00:00:00,2019-07-01_09:00:00,39.197021484375,42.330055236816406,-124.18421936035156,-119.97148132324219,2019-07-01_00:00:00,37,,
DN190701_03,40.95487593484077,-121.8327384945595,2019-07-01T08:14:39,/mnt/L2_plus/events_trello/DN190701_03/WRF/wrfout_d04_2019-07-01_06:00:00,2019-07-01_06:00:00,2019-07-01_09:00:00,39.197021484375,42.330055236816406,-124.18421936035156,-119.97148132324219,2019-07-01_06:00:00,13,,
DN190713_02,-29.662999571363013,128.11789655991424,2019-07-13T14:16:38,/mnt/L2_plus/events_trello/DN190713_02/WRF/wrfout_d04_2019-07-12_18:00:00,2019-07-12_18:00:00,2019-07-13_14:45:00,-31.370820999145508,-28.29705047607422,126.118408203125,129.700439453125,2019-07-12_18:00:00,84,,
DN190713_02,-29.662999571363013,128.11789655991424,2019-07-13T14:16:38,/mnt/L2_plus/events_trello/DN190713_02/WRF/wrfout_d04_2019-07-13_00:00:00,2019-07-13_00:00:00,2019-07-13_14:45:00,-31.370820999145508,-28.29705047607422,126.118408203125,129.700439453125,2019-07-13_00:00:00,60,,
DN190713_02,-29.662999571363013,128.11789655991424,2019-07-13T14:16:38,/mnt/L2_plus/events_trello/DN190713_02/WRF/wrfout_d04_2019-07-13_06:00:00,2019-07-13_06:00:00,2019-07-13_14:45:00,-31.370820999145508,-28.29705047607422,126.118408203125,129.700439453125,2019-07-13_06:00:00,36,,
DN190713_02,-29.662999571363013,128.11789655991424,2019-07-13T14:16:38,/mnt/L2_plus/events_trello/DN190713_02/WRF/wrfout_d04_2019-07-13_12:00:00,2019-07-13_12:00:00,2019-07-13_14:45:00,-31.370820999145508,-28.29705047607422,126.118408203125,129.700439453125,2019-07-13_12:00:00,12,,
DN190901_01,53.03730976145042,-112.86411647285532,2019-09-01T04:23:47,/mnt/L2_plus/events_trello/DN190901_01/WRF/wrfout_d04_2019-08-31_12:00:00,2019-08-31_12:00:00,2019-09-01_05:00:00,51.27705764770508,54.4014778137207,-115.81925964355469,-110.52621459960938,2019-08-31_12:00:00,35,,
DN190901_01,53.03730976145042,-112.86411647285532,2019-09-01T04:23:47,/mnt/L2_plus/events_trello/DN190901_01/WRF/wrfout_d04_2019-08-31_18:00:00,2019-08-31_18:00:00,2019-09-01_05:00:00,51.27705764770508,54.4014778137207,-115.81925964355469,-110.52621459960938,2019-08-31_18:00:00,23,,
DN190901_01,53.03730976145042,-112.86411647285532,2019-09-01T04:23:47,/mnt/L2_plus/events_trello/DN190901_01/WRF/wrfout_d04_2019-09-01_00:00:00,2019-09-01_00:00:00,2019-09-01_05:00:00,51.27705764770508,54.4014778137207,-115.81925964355469,-110.52621459960938,2019-09-01_00:00:00,11,,
DN191118_02,-30.63792677439671,127.55350136747555,2019-11-18T19:27:56,/mnt/L2_plus/events_trello/DN191118_02/WRF/wrfout_d04_2019-11-18_06:00:00,2019-11-18_06:00:00,2019-11-18_19:30:00,-31.595340728759766,-30.02737045288086,126.42800903320312,128.26687622070312,2019-11-18_06:00:00,28,,
DN191118_02,-30.63792677439671,127.55350136747555,2019-11-18T19:27:56,/mnt/L2_plus/events_trello/DN191118_02/WRF/wrfout_d04_2019-11-18_12:00:00,2019-11-18_12:00:00,2019-11-18_19:30:00,-31.595340728759766,-30.02737045288086,126.42800903320312,128.26687622070312,2019-11-18_12:00:00,16,,
DN191118_02,-30.63792677439671,127.55350136747555,2019-11-18T19:27:56,/mnt/L2_plus/events_trello/DN191118_02/WRF/wrfout_d04_2019-11-18_18:00:00,2019-11-18_18:00:00,2019-11-18_19:30:00,-32.32976531982422,-29.286300659179688,125.54571533203125,129.144775390625,2019-11-18_18:00:00,4,,
DN191205_01,-30.611483280229937,129.03350723173025,2019-12-05T16:06:46,/mnt/L2_plus/events_trello/DN191205_01/WRF/wrfout_d04_2019-12-04_18:00:00,2019-12-04_18:00:00,2019-12-05_17:00:00,-32.30375671386719,-29.26060676574707,127.026123046875,130.62380981445312,2019-12-04_18:00:00,24,,
DN191205_01,-30.611483280229937,129.03350723173025,2019-12-05T16:06:46,/mnt/L2_plus/events_trello/DN191205_01/WRF/wrfout_d04_2019-12-05_00:00:00,2019-12-05_00:00:00,2019-12-05_17:00:00,-32.30375671386719,-29.26060676574707,127.026123046875,130.62380981445312,2019-12-05_00:00:00,18,,
DN191205_01,-30.611483280229937,129.03350723173025,2019-12-05T16:06:46,/mnt/L2_plus/events_trello/DN191205_01/WRF/wrfout_d04_2019-12-05_06:00:00,2019-12-05_06:00:00,2019-12-05_17:00:00,-32.30375671386719,-29.26060676574707,127.026123046875,130.62380981445312,2019-12-05_06:00:00,12,,
DN191205_01,-30.611483280229937,129.03350723173025,2019-12-05T16:06:46,/mnt/L2_plus/events_trello/DN191205_01/WRF/wrfout_d04_2019-12-05_12:00:00,2019-12-05_12:00:00,2019-12-05_17:00:00,-32.30375671386719,-29.26060676574707,127.026123046875,130.62380981445312,2019-12-05_12:00:00,6,,
DN191205_02,-29.319802954520924,129.12714208431828,2019-12-05T13:28:11,/mnt/L2_plus/events_trello/DN191205_02/WRF/wrfout_d04_2019-12-05_00:00:00,2019-12-05_00:00:00,2019-12-05_14:00:00,-30.999422073364258,-27.97357940673828,127.16107177734375,130.69061279296875,2019-12-05_00:00:00,29,,
DN191205_02,-29.319802954520924,129.12714208431828,2019-12-05T13:28:11,/mnt/L2_plus/events_trello/DN191205_02/WRF/wrfout_d04_2019-12-05_06:00:00,2019-12-05_06:00:00,2019-12-05_14:00:00,-30.999422073364258,-27.97357940673828,127.16107177734375,130.69061279296875,2019-12-05_06:00:00,17,,
DN191205_02,-29.319802954520924,129.12714208431828,2019-12-05T13:28:11,/mnt/L2_plus/events_trello/DN191205_02/WRF/wrfout_d04_2019-12-05_12:00:00,2019-12-05_12:00:00,2019-12-05_14:00:00,-30.999422073364258,-27.97357940673828,127.16107177734375,130.69061279296875,2019-12-05_12:00:00,5,,
DN191211_02,-33.96824579386513,149.17164798852932,2019-12-11T13:29:46,/mnt/L2_plus/events_trello/DN191211_02/WRF/wrfout_d04_2019-12-11_12:00:00,2019-12-11_12:00:00,2019-12-11_14:00:00,-35.680877685546875,-32.59868240356445,147.05862426757812,150.84405517578125,2019-12-11_12:00:00,5,,
DN200130_01,-32.306244,119.73285009,2020-01-04T12:29:00,/mnt/L2_plus/events_trello/DN200104_01/WRF/wrfout_d04_2020-01-04_00:00:00,2020-01-04_00:00:00,2020-01-04_13:00:00,-34.00920867919922,-30.945301055908203,117.67291259765625,121.36328125,2020-01-04_00:00:00,27,,
DN200130_01,-32.306244,119.73285009,2020-01-04T12:29:00,/mnt/L2_plus/events_trello/DN200104_01/WRF/wrfout_d04_2020-01-04_06:00:00,2020-01-04_06:00:00,2020-01-04_13:00:00,-34.00920867919922,-30.945301055908203,117.67291259765625,121.36328125,2020-01-04_06:00:00,15,,
DN200130_01,-32.306244,119.73285009,2020-01-04T12:29:00,/mnt/L2_plus/events_trello/DN200104_01/WRF/wrfout_d04_2020-01-04_12:00:00,2020-01-04_12:00:00,2020-01-04_13:00:00,-34.00920867919922,-30.945301055908203,117.67291259765625,121.36328125,2020-01-04_12:00:00,3,,
DN200113_01,-30.626836269078144,115.95622608383411,2020-01-13T16:50:54,/mnt/L2_plus/events_trello/DN200113_01/WRF/wrfout_d04_2020-01-13_06:00:00,2020-01-13_06:00:00,2020-01-13_17:00:00,-32.319129943847656,-29.27579689025879,113.9461669921875,117.544677734375,2020-01-13_06:00:00,12,,
DN200113_01,-30.626836269078144,115.95622608383411,2020-01-13T16:50:54,/mnt/L2_plus/events_trello/DN200113_01/WRF/wrfout_d04_2020-01-13_12:00:00,2020-01-13_12:00:00,2020-01-13_17:00:00,-32.319129943847656,-29.27579689025879,113.9461669921875,117.544677734375,2020-01-13_12:00:00,6,,
DN200130_01,32.2143649,-116.672918,2020-01-30T06:21:55,/mnt/L2_plus/events_trello/DN200130_01/WRF/wrfout_d04_2020-01-29_12:00:00,2020-01-30_00:00:00,2020-01-30_07:00:00,30.502225875854492,33.56088638305664,-118.71902465820312,-115.05343627929688,2020-01-30_00:00:00,15,,
DN200130_01,32.2143649,-116.672918,2020-01-30T06:21:55,/mnt/L2_plus/events_trello/DN200130_01/WRF/wrfout_d04_2020-01-29_18:00:00,2020-01-30_00:00:00,2020-01-30_07:00:00,30.502225875854492,33.56088638305664,-118.71902465820312,-115.05343627929688,2020-01-30_00:00:00,15,,
DN200130_01,32.2143649,-116.672918,2020-01-30T06:21:55,/mnt/L2_plus/events_trello/DN200130_01/WRF/wrfout_d04_2020-01-30_00:00:00,2020-01-30_00:00:00,2020-01-30_07:00:00,30.502225875854492,33.56088638305664,-118.71902465820312,-115.05343627929688,2020-01-30_00:00:00,15,,
DN200130_01,32.2143649,-116.672918,2020-01-30T06:21:55,/mnt/L2_plus/events_trello/DN200130_01/WRF/wrfout_d04_2020-01-30_06:00:00,2020-01-30_06:00:00,2020-01-30_07:00:00,30.502225875854492,33.56088638305664,-118.71902465820312,-115.05343627929688,2020-01-30_06:00:00,3,,
DN200205_01,-31.503097080099458,117.17835356966502,2020-02-05T17:31:41,/mnt/L2_plus/events_trello/DN200205_01/WRF/wrfout_d04_2020-02-05_06:00:00,2020-02-05_06:00:00,2020-02-05_18:00:00,-33.201080322265625,-30.14674186706543,115.14324951171875,118.7891845703125,2020-02-05_06:00:00,25,,
DN200205_01,-31.503097080099458,117.17835356966502,2020-02-05T17:31:41,/mnt/L2_plus/events_trello/DN200205_01/WRF/wrfout_d04_2020-02-05_12:00:00,2020-02-05_12:00:00,2020-02-05_18:00:00,-33.201080322265625,-30.14674186706543,115.14324951171875,118.7891845703125,2020-02-05_12:00:00,13,,
DN200226_01,26.344587832023688,44.10420558809901,2020-02-26T23:01:00,/mnt/L2_plus/events_trello/DN200226_01/WRF/wrfout_d04_2020-02-26_00:00:00,2020-02-26_00:00:00,2020-02-27_00:00:00,24.675521850585938,27.65152359008789,42.219940185546875,45.584197998046875,2020-02-26_00:00:00,25,,
DN200226_01,26.344587832023688,44.10420558809901,2020-02-26T23:01:00,/mnt/L2_plus/events_trello/DN200226_01/WRF/wrfout_d04_2020-02-26_06:00:00,2020-02-26_06:00:00,2020-02-27_00:00:00,25.34832763671875,26.96106719970703,42.996910095214844,44.79370880126953,2020-02-26_06:00:00,19,,
DN200226_01,26.344587832023688,44.10420558809901,2020-02-26T23:01:00,/mnt/L2_plus/events_trello/DN200226_01/WRF/wrfout_d04_2020-02-26_12:00:00,2020-02-26_12:00:00,2020-02-27_00:00:00,25.34832763671875,26.96106719970703,42.996910095214844,44.79370880126953,2020-02-26_12:00:00,13,,
DN200226_01,26.344587832023688,44.10420558809901,2020-02-26T23:01:00,/mnt/L2_plus/events_trello/DN200226_01/WRF/wrfout_d04_2020-02-26_18:00:00,2020-02-26_18:00:00,2020-02-27_00:00:00,25.34832763671875,26.96106719970703,42.996910095214844,44.79370880126953,2020-02-26_18:00:00,7,,
DN200331_01,-30.775839134737993,141.28553923455718,2020-03-31T10:35:26,/mnt/L2_plus/events_trello/DN200331_01/WRF/wrfout_d04_2020-03-31_00:00:00,2020-03-31_00:00:00,2020-03-31_11:00:00,-32.4691276550293,-29.42389488220215,139.27249145507812,142.87899780273438,2020-03-31_00:00:00,67,,
DN200331_01,-30.775839134737993,141.28553923455718,2020-03-31T10:35:26,/mnt/L2_plus/events_trello/DN200331_01/WRF/wrfout_d04_2020-03-31_06:00:00,2020-03-31_06:00:00,2020-03-31_11:00:00,-32.4691276550293,-29.42389488220215,139.27249145507812,142.87899780273438,2020-03-31_06:00:00,31,,
DN200416_01,-34.30565198347406,137.53217001910528,2020-04-16T17:24:23,/mnt/L2_plus/events_trello/DN200416_01/WRF/wrfout_d04_2020-04-16_06:00:00,2020-04-16_06:00:00,2020-04-16_18:00:00,-36.01968002319336,-32.93404769897461,135.4080810546875,139.21331787109375,2020-04-16_06:00:00,25,,
DN200416_01,-34.30565198347406,137.53217001910528,2020-04-16T17:24:23,/mnt/L2_plus/events_trello/DN200416_01/WRF/wrfout_d04_2020-04-16_12:00:00,2020-04-16_12:00:00,2020-04-16_18:00:00,-36.01968002319336,-32.93404769897461,135.4080810546875,139.21331787109375,2020-04-16_12:00:00,13,,
DN200502_01,53.171064769184845,-115.19649775038124,2020-05-02T04:45:23,/mnt/L2_plus/events_trello/DN200502_01/WRF/wrfout_d03_2020-05-01_12:00:00,2020-05-01_12:00:00,2020-05-02_05:00:00,50.667572021484375,55.26904296875,-119.44821166992188,-111.53045654296875,2020-05-01_12:00:00,69,,
DN200502_01,53.171064769184845,-115.19649775038124,2020-05-02T04:45:23,/mnt/L2_plus/events_trello/DN200502_01/WRF/wrfout_d03_2020-05-01_18:00:00,2020-05-01_18:00:00,2020-05-02_05:00:00,50.667572021484375,55.26904296875,-119.44821166992188,-111.53045654296875,2020-05-01_18:00:00,45,,
DN200502_01,53.171064769184845,-115.19649775038124,2020-05-02T04:45:23,/mnt/L2_plus/events_trello/DN200502_01/WRF/wrfout_d03_2020-05-02_00:00:00,2020-05-02_00:00:00,2020-05-02_05:00:00,50.667572021484375,55.26904296875,-119.44821166992188,-111.53045654296875,2020-05-02_00:00:00,21,,
DN200503_06,-28.192096752443362,123.35387632021997,2020-05-03T11:35:39,/mnt/L2_plus/events_trello/DN200503_06/WRF/wrfout_d04_2020-05-02_12:00:00,2020-05-02_12:00:00,2020-05-03_12:00:00,-29.899877548217773,-26.826961517333984,121.38455200195312,124.91253662109375,2020-05-02_12:00:00,97,,
DN200503_06,-28.192096752443362,123.35387632021997,2020-05-03T11:35:39,/mnt/L2_plus/events_trello/DN200503_06/WRF/wrfout_d04_2020-05-02_18:00:00,2020-05-02_18:00:00,2020-05-03_12:00:00,-29.899877548217773,-26.826961517333984,121.38455200195312,124.91253662109375,2020-05-02_18:00:00,73,,
DN200503_06,-28.192096752443362,123.35387632021997,2020-05-03T11:35:39,/mnt/L2_plus/events_trello/DN200503_06/WRF/wrfout_d04_2020-05-03_00:00:00,2020-05-03_00:00:00,2020-05-03_12:00:00,-29.899877548217773,-26.826961517333984,121.38455200195312,124.91253662109375,2020-05-03_00:00:00,49,,
DN200503_06,-28.192096752443362,123.35387632021997,2020-05-03T11:35:39,/mnt/L2_plus/events_trello/DN200503_06/WRF/wrfout_d04_2020-05-03_06:00:00,2020-05-03_06:00:00,2020-05-03_12:00:00,-29.899877548217773,-26.826961517333984,121.38455200195312,124.91253662109375,2020-05-03_06:00:00,25,,
DN200516_02,40.770337910650554,-121.97350219786266,2020-05-16T07:13:42,/mnt/L2_plus/events_trello/DN200516_02/WRF/wrfout_d04_2020-05-16_06:00:00,2020-05-16_06:00:00,2020-05-16_07:45:00,39.041221618652344,42.12206268310547,-124.27532958984375,-120.15155029296875,2020-05-16_06:00:00,8,,
DN200605_02,-29.2050895853794,134.01767141443207,2020-06-05T17:54:02,/mnt/L2_plus/events_trello/DN200605_02/WRF/wrfout_d04_2020-06-04_18:00:00,2020-06-04_18:00:00,2020-06-05_18:15:00,-30.91287612915039,-27.839401245117188,132.02783203125,135.59259033203125,2020-06-04_18:00:00,98,,
DN200605_02,-29.2050895853794,134.01767141443207,2020-06-05T17:54:02,/mnt/L2_plus/events_trello/DN200605_02/WRF/wrfout_d04_2020-06-05_00:00:00,2020-06-05_00:00:00,2020-06-05_18:15:00,-30.91287612915039,-27.839401245117188,132.02783203125,135.59259033203125,2020-06-05_00:00:00,74,,
DN200605_02,-29.2050895853794,134.01767141443207,2020-06-05T17:54:02,/mnt/L2_plus/events_trello/DN200605_02/WRF/wrfout_d04_2020-06-05_06:00:00,2020-06-05_06:00:00,2020-06-05_18:15:00,-30.91287612915039,-27.839401245117188,132.02783203125,135.59259033203125,2020-06-05_06:00:00,50,,
